,ensemble_name,0
experience_test_acc-mean,probabilistic_weighted-f1_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.9766, 0.5098]"
experience_test_acc-std,probabilistic_weighted-f1_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_weighted-f1_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9688, 0.9609, 0.9609, 0.9453, 0.9609, 0.9922, 0.9609, 0.9766, 0.9844, 0.9688, 0.9766, 0.9844, 0.9609, 0.9609, 0.9844, 1.0, 0.5156, 0.5, 0.5625, 0.5234, 0.5156, 0.5625, 0.4688, 0.5078, 0.4688, 0.5, 0.5312, 0.4688, 0.5703, 0.5078, 0.5234, 0.5714]"
batch_test_acc-std,probabilistic_weighted-f1_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,probabilistic_weighted-f1_score-num_gurus-4,"[0.9297, 0.9844, 0.9688, 0.9844, 0.9844, 0.9766, 0.9844, 0.9844, 0.9922, 0.9922, 0.9844, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9766, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2266, 0.1953, 0.7109, 0.7422, 0.7891, 0.8828, 0.8203, 0.875, 0.9297, 0.9219, 0.9375, 0.9375, 0.9453, 0.9453, 0.9375, 0.9453, 0.9375, 0.9141, 0.9219, 0.9297, 0.9297, 0.9219, 0.9375, 0.9141, 0.9688, 0.9141, 0.9531, 0.9531, 0.8906, 0.9297, 0.9375, 0.9375, 0.9609, 0.9375, 0.9531, 0.8984, 0.9453, 0.9531, 0.9688, 0.9453, 0.9297, 0.9297, 0.9688, 0.9531, 0.9609, 0.9688, 0.9609, 0.9375, 0.9531, 0.9766, 0.9844, 0.9219, 0.9453, 0.9688, 0.9688, 0.9609, 0.9609, 0.9844, 0.9844, 0.9531, 0.9766, 0.9297, 0.9766, 0.9688, 0.9609, 0.9688, 0.9688, 0.9688, 0.9688, 0.9609, 0.9688, 0.9766, 0.9453, 0.9766, 0.9844, 0.9766, 0.9531, 0.9688, 0.9844, 0.9609, 0.9766, 0.9766, 0.9609, 0.9766, 0.9609, 0.9609, 0.9609, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0547, 0.3047, 0.4844, 0.5234, 0.6172, 0.6328, 0.7734, 0.6797, 0.7578, 0.8594, 0.8984, 0.7969, 0.9297, 0.9375, 0.9766, 0.9609, 0.9297, 0.9531, 0.9766, 0.9766, 0.9531, 0.9375, 0.9297, 0.9609, 0.9688, 0.9688, 0.9688, 0.9453, 0.9844, 0.9453, 0.9766, 0.9766, 0.9844, 0.9609, 0.9844, 0.9609, 0.9453, 0.9844, 0.9688, 0.9922, 0.9688, 0.9688, 0.9766, 0.9531, 0.9609, 1.0, 0.9688, 0.9922, 0.9609, 0.9766, 0.9922, 0.9766, 0.9453, 0.9766, 0.9922, 0.9609, 0.9922, 0.9609, 0.9609, 0.9844, 0.9844, 1.0, 0.9688, 0.9844, 0.9922, 0.9844, 0.9609, 0.9922, 1.0, 1.0, 0.9766, 1.0, 0.9922, 0.9766, 0.9766, 0.9922, 1.0, 0.9922, 0.9844, 0.9921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.3828, 0.4688, 0.8281, 0.9453, 0.9609, 0.9766, 0.9922, 0.9141, 0.9688, 0.9609, 0.9688, 0.9922, 0.9609, 1.0, 0.9922, 0.9922, 0.9844, 0.9844, 1.0, 1.0, 1.0, 1.0, 0.9766, 0.9922, 0.9844, 0.9922, 0.9844, 0.9844, 0.9922, 0.9844, 0.9844, 1.0, 0.9844, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9766, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9844, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2031, 0.75, 0.3516, 0.8438, 0.7891, 0.8828, 0.7969, 0.8984, 0.8672, 0.8516, 0.875, 0.8828, 0.9141, 0.9062, 0.9141, 0.9375, 0.9297, 0.9609, 0.9688, 0.9062, 0.9531, 0.9375, 0.9688, 0.9219, 0.9297, 0.9219, 0.9375, 0.9609, 0.9453, 0.9531, 0.9688, 0.9609, 0.9531, 0.9297, 0.9609, 0.9688, 0.9375, 0.9531, 0.9297, 0.9375, 0.9453, 0.9297, 0.9375, 0.9297, 0.9219, 0.9375, 0.9688, 0.9609, 0.9297, 0.9531, 0.9688, 0.9453, 0.8984, 0.9375, 0.9375, 0.9766, 0.9688, 0.9609, 0.9609, 0.9688, 0.9141, 0.9453, 0.9453, 0.9609, 0.9688, 0.9609, 0.9453, 0.9297, 0.9453, 0.9922, 0.9609, 0.9688, 0.9766, 0.9688, 0.9609, 0.9844, 0.9167]"
batch_train_acc-std,probabilistic_weighted-f1_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,probabilistic_weighted-f1_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.9717, 0.5186]"
experience_test_acc-std,probabilistic_weighted-f1_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,max_diversity-accuracy_score-num_gurus-1,"[0.0, 0.8359, 0.8203, 0.8828, 0.8516, 0.8828, 0.8359, 0.8594, 0.8438, 0.8359, 0.875, 0.8438, 0.8594, 0.7891, 0.8359, 0.8594, 0.8507, 0.1562, 0.1719, 0.2109, 0.1328, 0.1641, 0.125, 0.0938, 0.1641, 0.1172, 0.1328, 0.0938, 0.1016, 0.1328, 0.2109, 0.1172, 0.1311, 0.9766, 0.9766, 0.9219, 0.9297, 0.9531, 0.9531, 0.9688, 0.9688, 0.9766, 0.9688, 0.9688, 0.9375, 0.9453, 0.9844, 0.9756, 0.1797, 0.2031, 0.1719, 0.1328, 0.1719, 0.1328, 0.2422, 0.1328, 0.2578, 0.2109, 0.1953, 0.1797, 0.1484, 0.125, 0.1484, 0.2424, 0.0156, 0.0078, 0.0, 0.0156, 0.0312, 0.0234, 0.0156, 0.0234, 0.0703, 0.0391, 0.0547, 0.0078, 0.0078, 0.0156, 0.0156, 0.0159]"
batch_test_acc-std,max_diversity-accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,max_diversity-accuracy_score-num_gurus-1,"[0.9922, 1.0, 0.9922, 1.0, 0.9844, 0.9844, 0.9922, 1.0, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 0.9766, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.3516, 0.4922, 0.6953, 0.7578, 0.0547, 0.75, 0.7109, 0.6484, 0.7344, 0.8359, 0.8438, 0.8906, 0.875, 0.9062, 0.9609, 0.8984, 0.9375, 0.9453, 0.8672, 0.9141, 0.9297, 0.9375, 0.9297, 0.9062, 0.9453, 0.8906, 0.0, 0.9375, 0.9609, 0.9375, 0.9375, 0.9219, 0.9766, 0.9453, 0.9375, 0.9531, 0.9688, 0.9297, 0.9453, 0.9688, 0.9766, 0.9141, 0.9219, 0.9609, 0.9688, 0.9531, 0.9609, 0.9844, 0.9844, 0.9609, 0.9688, 0.9297, 0.9766, 0.9688, 0.9531, 0.9688, 0.9609, 0.9453, 0.9688, 0.9609, 0.9688, 0.9844, 0.9531, 0.9766, 0.9688, 0.9766, 0.9531, 0.9688, 0.9844, 0.9688, 0.9688, 0.9766, 0.9609, 0.9766, 0.9609, 0.9609, 0.9531, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1641, 0.7031, 0.8906, 0.8906, 0.8594, 0.8516, 0.8672, 0.875, 0.8516, 0.9453, 0.9531, 0.9375, 0.9844, 0.9453, 0.9688, 0.9453, 0.9531, 0.9609, 0.9688, 0.9844, 0.9766, 0.9531, 0.9219, 0.9531, 0.9688, 0.9766, 0.9766, 0.9688, 0.9922, 0.9766, 0.9688, 0.9766, 0.9844, 0.9688, 1.0, 0.9688, 0.9531, 0.9844, 0.9688, 0.9922, 0.9688, 0.9688, 0.9922, 0.9844, 0.9688, 1.0, 0.9688, 0.9922, 0.9766, 0.9844, 0.9922, 0.9766, 0.9766, 0.5234, 0.9922, 0.9609, 0.9844, 0.9688, 0.9766, 0.9844, 0.9844, 1.0, 0.9688, 0.2188, 0.5078, 0.6406, 0.6094, 0.6875, 0.6719, 0.6016, 0.6484, 0.625, 0.6797, 0.7734, 0.7344, 0.8203, 0.8203, 0.8125, 0.9219, 0.937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3125, 0.7031, 0.9688, 0.9766, 0.9688, 0.9688, 0.9688, 0.9766, 0.9922, 0.0156, 0.9922, 0.9766, 1.0, 0.9766, 0.9844, 0.9688, 0.9922, 0.9609, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9922, 1.0, 1.0, 0.9844, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9844, 0.9922, 1.0, 1.0, 0.9844, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9844, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0156, 0.0078, 0.0938, 0.2656, 0.3594, 0.6016, 0.7734, 0.7656, 0.8438, 0.8594, 0.9297, 0.8828, 0.8438, 0.9219, 0.875, 0.9062, 0.9141, 0.8125, 0.8828, 0.875, 0.875, 0.9375, 0.9297, 0.8828, 0.875, 0.8906, 0.8984, 0.9141, 0.9375, 0.9297, 0.9453, 0.9688, 0.9531, 0.9531, 0.9531, 0.9766, 0.9766, 0.9609, 0.9609, 0.9297, 0.9375, 0.9453, 0.9453, 0.9688, 0.9688, 0.9688, 0.9531, 0.9609, 0.9766, 0.9688, 0.9531, 0.9609, 0.9609, 0.9688, 0.9688, 0.9297, 0.9375, 0.9453, 0.9766, 0.9609, 0.9766, 0.9766, 0.9531, 0.9609, 0.9922, 0.9531, 0.9531, 0.9375, 0.9453, 0.9766, 0.9844, 0.9844, 0.9531, 0.9766, 0.9766, 0.9609, 0.9609, 0.9766, 0.9688, 0.9688, 0.9609, 0.9766, 0.9766, 0.9922, 0.9766, 0.9922, 0.9766, 0.9766, 0.9766, 0.9766, 0.9583]"
batch_train_acc-std,max_diversity-accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,max_diversity-accuracy_score-num_gurus-1,"[0.7977, 0.141, 0.9604, 0.1797, 0.0225]"
experience_test_acc-std,max_diversity-accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,max_diversity-accuracy_score-num_gurus-2,"[0.0, 0.1328, 0.0547, 0.1328, 0.1562, 0.1016, 0.0938, 0.0781, 0.0625, 0.1016, 0.1406, 0.1094, 0.1328, 0.0547, 0.125, 0.0938, 0.0746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.5781, 0.6328, 0.6484, 0.5859, 0.5703, 0.6562, 0.6172, 0.5859, 0.6172, 0.5625, 0.6484, 0.6172, 0.6328, 0.6406, 0.5781, 0.5303, 0.8594, 0.7734, 0.8125, 0.8359, 0.8672, 0.8594, 0.8203, 0.8438, 0.8125, 0.8438, 0.8672, 0.7969, 0.7891, 0.7969, 0.8359, 0.8571]"
batch_test_acc-std,max_diversity-accuracy_score-num_gurus-2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
