,measure_name,ensemble_name,results
148,StudentExpert-num_gurus_train-4-num_gurus_test-2,experience_test_acc-mean,"[0.0, 0.0, 0.0, 0.9297, 0.9121]"
149,StudentExpert-num_gurus_train-4-num_gurus_test-2,experience_test_acc-std,"[0.0, 0.0, 0.0, 0.0015, 0.001]"
150,StudentExpert-num_gurus_train-4-num_gurus_test-2,experience_train_acc-mean,"[0.9963, 0.8453, 0.867, 0.8516, 0.795]"
151,StudentExpert-num_gurus_train-4-num_gurus_test-2,experience_train_acc-std,"[0.0008, 0.0005, 0.0061, 0.0138, 0.0031]"
152,StudentExpert-num_gurus_train-4-num_gurus_test-3,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9844, 0.9961, 0.9961, 0.9883, 0.9922, 0.9961, 0.9844, 0.9922, 0.9883, 0.9922, 0.9961, 1.0, 0.9961, 0.9961, 0.9773, 0.0, 0.957, 0.9531, 0.9648, 0.9648, 0.9609, 0.9688, 0.9688, 0.9805, 0.9609, 0.9883, 0.9805, 0.9688, 0.9883, 0.9922, 0.9365]"
153,StudentExpert-num_gurus_train-4-num_gurus_test-3,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0078, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0076, 0.0, 0.0117, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0234, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0317]"
154,StudentExpert-num_gurus_train-4-num_gurus_test-3,batch_train_acc-mean,"[0.9258, 0.9844, 0.9961, 0.9961, 1.0, 0.9961, 0.9883, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9961, 1.0, 0.9922, 0.9883, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9883, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 1.0, 0.9883, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9922, 0.9961, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9961, 0.9922, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 0.9961, 0.9883, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9883, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2188, 0.625, 0.7266, 0.8828, 0.8398, 0.8789, 0.918, 0.8281, 0.9258, 0.9219, 0.9297, 0.875, 0.9375, 0.9062, 0.9297, 0.9141, 0.9219, 0.9336, 0.9219, 0.9414, 0.957, 0.9297, 0.9492, 0.9453, 0.9258, 0.9414, 0.9453, 0.9258, 0.9297, 0.9688, 0.9336, 0.9492, 0.9453, 0.9609, 0.957, 0.957, 0.9648, 0.9453, 0.9492, 0.9492, 0.9414, 0.9609, 0.9492, 0.957, 0.957, 0.9648, 0.9609, 0.9609, 0.9453, 0.9648, 0.9531, 0.9453, 0.9492, 0.9531, 0.9727, 0.9727, 0.9648, 0.957, 0.9492, 0.9414, 0.9648, 0.9688, 0.957, 0.9727, 0.9766, 0.9648, 0.9805, 0.9688, 0.9766, 0.9609, 0.9688, 0.9492, 0.9648, 0.9531, 0.9648, 0.957, 0.9688, 0.9727, 0.9727, 0.9648, 0.9805, 0.957, 0.957, 0.9766, 0.9648, 0.9737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0156, 0.0703, 0.6484, 0.6914, 0.7227, 0.6719, 0.7031, 0.7266, 0.8203, 0.8477, 0.9023, 0.9336, 0.9453, 0.9609, 0.9492, 0.9531, 0.9492, 0.9375, 0.9531, 0.9492, 0.9648, 0.9219, 0.9492, 0.9492, 0.9453, 0.9727, 0.9609, 0.9492, 0.957, 0.9727, 0.9375, 0.957, 0.9805, 0.957, 0.9727, 0.9805, 0.9883, 0.9531, 0.9648, 0.9766, 0.9844, 0.9688, 0.9766, 0.9766, 0.9883, 0.9844, 0.9727, 0.9844, 0.9805, 0.9883, 0.9805, 0.9727, 0.9922, 0.9727, 0.9766, 0.9805, 0.9844, 0.9883, 0.9805, 0.9844, 0.9844, 0.9922, 0.9883, 0.9844, 0.9922, 0.9844, 0.9766, 0.9922, 0.9883, 0.9844, 0.9648, 0.9961, 0.9883, 0.9883, 0.9844, 0.9922, 0.9922, 0.9844, 0.9844, 0.9922, 0.9883, 0.9843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0273, 0.1719, 0.3867, 0.582, 0.6562, 0.7812, 0.7188, 0.7031, 0.75, 0.8281, 0.8516, 0.9336, 0.9766, 0.9844, 0.9883, 0.9844, 0.9961, 0.9766, 0.9727, 0.9883, 0.9844, 0.9883, 0.9883, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 1.0, 1.0, 0.9961, 0.9922, 0.9922, 0.9922, 0.9961, 0.9883, 1.0, 0.9922, 0.9961, 1.0, 0.9883, 1.0, 0.9883, 1.0, 0.9883, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9883, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9883, 1.0, 0.9961, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 0.9961, 0.9922, 1.0, 1.0, 1.0, 0.9883, 0.9961, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0508, 0.3047, 0.3516, 0.6992, 0.8008, 0.8359, 0.7852, 0.6562, 0.6367, 0.6484, 0.6992, 0.6602, 0.7656, 0.7617, 0.7852, 0.7734, 0.9023, 0.8906, 0.9141, 0.9258, 0.9453, 0.9453, 0.8984, 0.9297, 0.9336, 0.9492, 0.9336, 0.9336, 0.9336, 0.918, 0.9609, 0.9297, 0.9336, 0.9414, 0.9297, 0.957, 0.9414, 0.9531, 0.9414, 0.918, 0.9805, 0.957, 0.9531, 0.9336, 0.9531, 0.9609, 0.9609, 0.9492, 0.9453, 0.9609, 0.9727, 0.9492, 0.9727, 0.9648, 0.9609, 0.9688, 0.9453, 0.9531, 0.9609, 0.957, 0.9531, 0.9766, 0.9688, 0.9531, 0.9531, 0.9453, 0.9688, 0.9531, 0.9688, 0.957, 0.9805, 0.9922, 0.9609, 0.9414, 0.9492, 0.9531, 0.9688, 0.9805, 0.9844, 0.9727, 1.0]"
155,StudentExpert-num_gurus_train-4-num_gurus_test-3,batch_train_acc-std,"[0.0742, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0117, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0078, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2188, 0.0391, 0.0547, 0.0234, 0.0977, 0.0039, 0.0117, 0.0625, 0.0039, 0.0234, 0.0234, 0.0, 0.0, 0.0234, 0.0312, 0.0234, 0.0156, 0.0039, 0.0, 0.0117, 0.0039, 0.0156, 0.0039, 0.0156, 0.0195, 0.0039, 0.0156, 0.0273, 0.0156, 0.0, 0.0117, 0.0117, 0.0156, 0.0, 0.0117, 0.0039, 0.0117, 0.0234, 0.0039, 0.0195, 0.0195, 0.0156, 0.0273, 0.0117, 0.0117, 0.0195, 0.0078, 0.0234, 0.0078, 0.0195, 0.0234, 0.0078, 0.0195, 0.0, 0.0039, 0.0195, 0.0039, 0.0039, 0.0117, 0.0039, 0.0117, 0.0078, 0.0117, 0.0039, 0.0078, 0.0039, 0.0117, 0.0078, 0.0156, 0.0078, 0.0, 0.0117, 0.0195, 0.0078, 0.0195, 0.0195, 0.0078, 0.0117, 0.0117, 0.0195, 0.0195, 0.0039, 0.0273, 0.0156, 0.0117, 0.0263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0156, 0.0469, 0.1484, 0.1992, 0.1836, 0.2266, 0.2031, 0.1953, 0.1172, 0.0898, 0.0586, 0.0195, 0.0156, 0.0156, 0.0039, 0.0078, 0.0117, 0.0078, 0.0, 0.0039, 0.0117, 0.0234, 0.0039, 0.0195, 0.0078, 0.0273, 0.0156, 0.0273, 0.0117, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0117, 0.0039, 0.0117, 0.0156, 0.0117, 0.0078, 0.0078, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0117, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0234, 0.0039, 0.0078, 0.0039, 0.0039, 0.0156, 0.0078, 0.0, 0.0117, 0.0078, 0.0078, 0.0078, 0.0, 0.0078, 0.0039, 0.0078, 0.0117, 0.0039, 0.0039, 0.0039, 0.0078, 0.0, 0.0, 0.0078, 0.0, 0.0078, 0.0039, 0.0079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0273, 0.0078, 0.0742, 0.0117, 0.0859, 0.1172, 0.0781, 0.0703, 0.0391, 0.0, 0.0469, 0.0273, 0.0234, 0.0078, 0.0117, 0.0156, 0.0039, 0.0, 0.0195, 0.0117, 0.0078, 0.0039, 0.0117, 0.0, 0.0078, 0.0078, 0.0078, 0.0, 0.0039, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0508, 0.3047, 0.3516, 0.1211, 0.0508, 0.0703, 0.1445, 0.1328, 0.1133, 0.0625, 0.1367, 0.0664, 0.0859, 0.0195, 0.0117, 0.0312, 0.0039, 0.0156, 0.0078, 0.0273, 0.0312, 0.0234, 0.0078, 0.0, 0.0195, 0.0195, 0.0039, 0.0195, 0.0117, 0.0273, 0.0078, 0.0234, 0.0273, 0.0039, 0.0078, 0.0195, 0.0117, 0.0156, 0.0352, 0.0195, 0.0117, 0.0039, 0.0078, 0.0117, 0.0078, 0.0156, 0.0078, 0.0117, 0.0156, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0078, 0.0078, 0.0078, 0.0078, 0.0117, 0.0078, 0.0078, 0.0156, 0.0078, 0.0, 0.0078, 0.0234, 0.0078, 0.0078, 0.0039, 0.0117, 0.0, 0.0, 0.0117, 0.0039, 0.0234, 0.0078, 0.0039, 0.0, 0.0117, 0.0]"
156,StudentExpert-num_gurus_train-4-num_gurus_test-3,experience_test_acc-mean,"[0.0, 0.0, 0.0, 0.9297, 0.9084]"
157,StudentExpert-num_gurus_train-4-num_gurus_test-3,experience_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0002]"
158,StudentExpert-num_gurus_train-4-num_gurus_test-3,experience_train_acc-mean,"[0.9959, 0.8438, 0.8623, 0.8224, 0.7744]"
159,StudentExpert-num_gurus_train-4-num_gurus_test-3,experience_train_acc-std,"[0.0012, 0.0015, 0.0183, 0.0042, 0.0034]"
160,StudentExpert-num_gurus_train-4-num_gurus_test-4,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9883, 0.9961, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9883, 0.9883, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9848, 0.0, 0.9492, 0.957, 0.9688, 0.9844, 0.9609, 0.9688, 0.9688, 0.9805, 0.9609, 0.9844, 0.9883, 0.9648, 0.9883, 1.0, 0.9365]"
161,StudentExpert-num_gurus_train-4-num_gurus_test-4,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0117, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0, 0.0117, 0.0039, 0.0078, 0.0, 0.0, 0.0078, 0.0078, 0.0039, 0.0156, 0.0, 0.0039, 0.0117, 0.0039, 0.0, 0.0476]"
162,StudentExpert-num_gurus_train-4-num_gurus_test-4,batch_train_acc-mean,"[0.9297, 0.9961, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9922, 0.9883, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9922, 1.0, 0.9961, 0.9922, 0.9961, 0.9883, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9922, 0.9961, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9844, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2148, 0.5586, 0.6797, 0.8555, 0.8125, 0.8594, 0.8867, 0.8672, 0.8633, 0.875, 0.8789, 0.9062, 0.9258, 0.9531, 0.9219, 0.918, 0.9102, 0.9219, 0.9375, 0.9297, 0.9297, 0.957, 0.9258, 0.9531, 0.9531, 0.9414, 0.9414, 0.9453, 0.9219, 0.9336, 0.9648, 0.9297, 0.9453, 0.9414, 0.9492, 0.957, 0.9453, 0.9648, 0.9492, 0.9609, 0.9531, 0.9453, 0.9727, 0.9531, 0.9609, 0.9688, 0.957, 0.9727, 0.9609, 0.9375, 0.9609, 0.9453, 0.957, 0.9492, 0.9609, 0.9805, 0.9844, 0.9648, 0.957, 0.9531, 0.9453, 0.9727, 0.9609, 0.9531, 0.9727, 0.9805, 0.9648, 0.9727, 0.9688, 0.9766, 0.9492, 0.9766, 0.9531, 0.9688, 0.9531, 0.9727, 0.957, 0.9688, 0.9688, 0.9727, 0.9609, 0.9844, 0.957, 0.9609, 0.9766, 0.9688, 0.9825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1797, 0.4648, 0.6562, 0.8555, 0.832, 0.8867, 0.8945, 0.9531, 0.957, 0.9062, 0.9375, 0.9375, 0.9453, 0.9648, 0.9141, 0.9453, 0.9609, 0.9531, 0.9688, 0.9609, 0.9414, 0.9531, 0.9453, 0.9648, 0.9492, 0.9492, 0.9727, 0.9805, 0.9453, 0.957, 0.9766, 0.9609, 0.9805, 0.9766, 0.9922, 0.9492, 0.9727, 0.9648, 0.9883, 0.9648, 0.9648, 0.9805, 0.9844, 0.9883, 0.9766, 0.9844, 0.9805, 0.9883, 0.9766, 0.9688, 0.9922, 0.9766, 0.9805, 0.9805, 0.9844, 0.9844, 0.9766, 0.9844, 0.9844, 0.9883, 0.9844, 0.9805, 0.9844, 0.9805, 0.9727, 0.9961, 0.9883, 0.9805, 0.9648, 0.9961, 0.9844, 0.9844, 0.9844, 0.9922, 0.9922, 0.9844, 0.9805, 0.9922, 0.9883, 0.9843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0391, 0.2773, 0.5703, 0.7031, 0.7344, 0.7422, 0.7812, 0.7539, 0.7461, 0.8125, 0.8281, 0.7812, 0.8125, 0.918, 0.9141, 0.9414, 0.9844, 0.9883, 0.9961, 0.9961, 0.9961, 0.9883, 0.9844, 0.9922, 0.9961, 1.0, 0.9883, 0.9961, 0.9844, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9961, 0.9922, 0.9922, 0.9961, 1.0, 0.9922, 0.9961, 1.0, 0.9922, 1.0, 0.9883, 0.9961, 0.9922, 0.9961, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9961, 1.0, 0.9883, 1.0, 0.9961, 1.0, 0.9883, 0.9961, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 0.9883, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9883, 0.9961, 0.9961, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0547, 0.3203, 0.3711, 0.3828, 0.4648, 0.3945, 0.3945, 0.4961, 0.668, 0.7031, 0.6914, 0.8047, 0.6953, 0.7695, 0.7148, 0.8438, 0.793, 0.8125, 0.8867, 0.9102, 0.9219, 0.9297, 0.9375, 0.9531, 0.9648, 0.9688, 0.8672, 0.9414, 0.9258, 0.9727, 0.9453, 0.9453, 0.9609, 0.9336, 0.9688, 0.918, 0.9375, 0.9609, 0.9648, 0.9609, 0.957, 0.9766, 0.957, 0.9336, 0.9844, 0.9766, 0.9648, 0.9336, 0.9609, 0.9727, 0.957, 0.9766, 0.9609, 0.9648, 0.9766, 0.9492, 0.9727, 0.9648, 0.9688, 0.9766, 0.9531, 0.9609, 0.9688, 0.9648, 0.9492, 0.9883, 0.9609, 0.9453, 0.957, 0.957, 0.9805, 0.9609, 0.9688, 0.9609, 0.9805, 0.9844, 0.9688, 0.9531, 0.9531, 0.9727, 0.9766, 0.9805, 0.9805, 0.9688, 1.0]"
163,StudentExpert-num_gurus_train-4-num_gurus_test-4,batch_train_acc-std,"[0.0625, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1445, 0.0977, 0.0625, 0.0117, 0.0391, 0.0391, 0.0195, 0.0312, 0.0039, 0.0234, 0.0117, 0.0078, 0.0117, 0.0, 0.0078, 0.0195, 0.0195, 0.0156, 0.0078, 0.0078, 0.0078, 0.0039, 0.0273, 0.0156, 0.0078, 0.0195, 0.0039, 0.0078, 0.0078, 0.0117, 0.0117, 0.0156, 0.0, 0.0117, 0.0039, 0.0117, 0.0, 0.0039, 0.0195, 0.0156, 0.0156, 0.0156, 0.0117, 0.0234, 0.0, 0.0078, 0.0117, 0.0039, 0.0234, 0.0, 0.0156, 0.0234, 0.0039, 0.0117, 0.0, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0117, 0.0078, 0.0078, 0.0039, 0.0117, 0.0039, 0.0117, 0.0078, 0.0156, 0.0117, 0.0078, 0.0078, 0.0234, 0.0078, 0.0117, 0.0195, 0.0156, 0.0078, 0.0117, 0.0156, 0.0156, 0.0039, 0.0156, 0.0156, 0.0078, 0.0175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1484, 0.0039, 0.0625, 0.0117, 0.0742, 0.0117, 0.0664, 0.0078, 0.0273, 0.0078, 0.0312, 0.0234, 0.0078, 0.0117, 0.0234, 0.0, 0.0078, 0.0078, 0.0078, 0.0234, 0.0039, 0.0156, 0.0078, 0.0273, 0.0117, 0.0273, 0.0039, 0.0039, 0.0, 0.0117, 0.0, 0.0078, 0.0117, 0.0078, 0.0078, 0.0195, 0.0117, 0.0273, 0.0039, 0.0039, 0.0195, 0.0039, 0.0, 0.0039, 0.0078, 0.0, 0.0117, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0195, 0.0039, 0.0078, 0.0, 0.0078, 0.0156, 0.0078, 0.0039, 0.0156, 0.0117, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.0117, 0.0117, 0.0039, 0.0, 0.0078, 0.0078, 0.0, 0.0, 0.0078, 0.0039, 0.0078, 0.0039, 0.0079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0391, 0.1289, 0.3203, 0.2656, 0.2578, 0.2266, 0.2109, 0.2383, 0.2305, 0.1641, 0.1562, 0.2109, 0.1641, 0.0664, 0.0859, 0.0508, 0.0078, 0.0117, 0.0039, 0.0039, 0.0039, 0.0117, 0.0078, 0.0, 0.0039, 0.0, 0.0117, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0078, 0.0039, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0117, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0547, 0.3203, 0.3711, 0.3828, 0.4492, 0.3867, 0.3867, 0.4336, 0.2539, 0.2812, 0.2383, 0.125, 0.1719, 0.1758, 0.168, 0.1016, 0.1211, 0.1172, 0.0352, 0.0117, 0.0312, 0.0078, 0.0078, 0.0156, 0.0039, 0.0078, 0.0938, 0.0273, 0.0508, 0.0039, 0.0234, 0.0078, 0.0078, 0.0117, 0.0078, 0.0195, 0.0234, 0.0, 0.0117, 0.0, 0.0117, 0.0, 0.0273, 0.0039, 0.0, 0.0078, 0.0195, 0.0117, 0.0, 0.0039, 0.0195, 0.0078, 0.0234, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0156, 0.0156, 0.0078, 0.0078, 0.0117, 0.0039, 0.0039, 0.0234, 0.0, 0.0117, 0.0117, 0.0117, 0.0078, 0.0078, 0.0078, 0.0117, 0.0078, 0.0078, 0.0078, 0.0078, 0.0195, 0.0078, 0.0039, 0.0039, 0.0234, 0.0]"
164,StudentExpert-num_gurus_train-4-num_gurus_test-4,experience_test_acc-mean,"[0.0, 0.0, 0.0, 0.93, 0.9101]"
165,StudentExpert-num_gurus_train-4-num_gurus_test-4,experience_test_acc-std,"[0.0, 0.0, 0.0, 0.0002, 0.0044]"
166,StudentExpert-num_gurus_train-4-num_gurus_test-4,experience_train_acc-mean,"[0.9961, 0.8514, 0.86, 0.8024, 0.8014]"
167,StudentExpert-num_gurus_train-4-num_gurus_test-4,experience_train_acc-std,"[0.0008, 0.0045, 0.0004, 0.0288, 0.0535]"
