,ensemble_name,0
batch_train_acc-std,probabilistic_weighted-balanced_accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,probabilistic_weighted-balanced_accuracy_score-num_gurus-1,"[0.559, 0.0, 0.9549, 0.1145, 0.0]"
experience_test_acc-std,probabilistic_weighted-balanced_accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_weighted-balanced_accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9766, 0.9922, 0.9844, 0.9688, 0.9688, 0.9531, 0.9922, 0.9922, 0.9922, 0.9766, 0.9766, 0.9844, 0.9531, 0.9844, 0.9688, 0.9848, 0.3828, 0.3203, 0.3516, 0.375, 0.3516, 0.3203, 0.3984, 0.3047, 0.3906, 0.3438, 0.3359, 0.375, 0.3281, 0.3359, 0.2891, 0.3333]"
batch_test_acc-std,probabilistic_weighted-balanced_accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,probabilistic_weighted-balanced_accuracy_score-num_gurus-3,"[1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9844, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4688, 0.5547, 0.4922, 0.5469, 0.5781, 0.5938, 0.6094, 0.6484, 0.8516, 0.8672, 0.9297, 0.9375, 0.9297, 0.9141, 0.9219, 0.9141, 0.9531, 0.9219, 0.9688, 0.9219, 0.9375, 0.9375, 0.9219, 0.9375, 0.9688, 0.9531, 0.9531, 0.9531, 0.9297, 0.9453, 0.9531, 0.9453, 0.9688, 0.9766, 0.9609, 0.9375, 0.9609, 0.9766, 0.9766, 0.9375, 0.9766, 0.9297, 0.9688, 0.9609, 0.9453, 0.9688, 0.9609, 0.9766, 0.9375, 0.9531, 0.9766, 0.9688, 0.9297, 0.9844, 0.9766, 0.9453, 0.9531, 0.9609, 0.9688, 0.9688, 0.9688, 0.9531, 0.9844, 0.9766, 0.9688, 0.9375, 0.9609, 0.9531, 0.9609, 0.9609, 0.9609, 0.9688, 0.9453, 0.9688, 0.9375, 0.9609, 0.9609, 0.9688, 0.9688, 0.9609, 0.9922, 0.9688, 0.9766, 0.9141, 0.9844, 0.9609, 0.9766, 0.9825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.3672, 0.7891, 0.9219, 0.9219, 0.9141, 0.9531, 0.9531, 0.9141, 0.9219, 0.9453, 0.9688, 0.9609, 0.9375, 0.9688, 0.9453, 0.9141, 0.9766, 0.9688, 0.9453, 0.9844, 0.9531, 0.9609, 0.9531, 0.9453, 0.9688, 0.9688, 0.9609, 0.9688, 0.9375, 0.9766, 0.9922, 0.9844, 0.9766, 0.9922, 0.9609, 0.9609, 0.9766, 0.9766, 0.9844, 0.9922, 0.9766, 0.9766, 1.0, 0.9609, 0.9844, 0.9844, 0.9922, 0.9922, 0.9922, 0.9844, 0.9844, 1.0, 1.0, 0.9922, 0.9766, 0.9844, 0.9922, 0.9922, 0.9922, 0.9922, 0.9766, 0.9844, 1.0, 0.9922, 0.9766, 0.9766, 1.0, 0.9922, 0.9844, 0.9766, 0.9922, 0.9922, 0.9531, 1.0, 0.9844, 1.0, 0.9844, 0.9922, 0.9766, 0.9766, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2109, 0.3516, 0.3203, 0.4297, 0.4688, 0.5156, 0.4844, 0.5234, 0.5234, 0.4453, 0.6797, 0.7734, 0.9219, 0.9922, 0.9609, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9844, 0.9922, 1.0, 0.9766, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9844, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9609, 0.0, 0.0859, 0.0, 0.9609, 0.0, 0.0078, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3359, 0.0156, 0.4766, 0.5391, 0.4844, 0.5547, 0.5703, 0.5, 0.5078, 0.5391, 0.5469, 0.4766, 0.5156, 0.4609, 0.5781, 0.6562, 0.7734, 0.6797, 0.8438, 0.8828, 0.8438, 0.7734, 0.9141, 0.9297, 0.9297, 0.9375, 0.9453, 0.9688, 0.9688, 0.9453, 0.9531, 0.9766, 0.9531, 0.9297, 0.9297, 0.9766, 0.9766, 0.9297, 0.9609, 0.9219, 0.9531, 0.9688, 0.9297, 0.9766, 0.9453, 0.9766, 0.9453, 0.9766, 0.9375, 0.9609, 0.9766, 0.9219, 0.9844, 0.9766, 0.9609, 0.9688, 0.9375, 0.9609, 0.9688, 0.9609, 0.9531, 0.9531, 0.9297, 0.9531, 0.9609, 0.9922, 0.9766, 0.9844, 0.9688, 0.9844, 0.9922, 0.9922, 0.9609, 0.9766, 0.9609, 0.9609, 0.9531, 0.9297, 0.9844, 0.9688, 0.9375, 0.9844, 1.0, 0.9688, 0.9609, 1.0]"
batch_train_acc-std,probabilistic_weighted-balanced_accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,probabilistic_weighted-balanced_accuracy_score-num_gurus-3,"[0.0, 0.0005, 0.0, 0.9781, 0.346]"
experience_test_acc-std,probabilistic_weighted-balanced_accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_weighted-balanced_accuracy_score-num_gurus-5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9766, 0.9844, 0.9766, 0.9688, 0.9688, 0.9531, 0.9766, 0.9688, 0.9922, 0.9844, 0.9766, 0.9766, 0.9531, 0.9609, 0.9609, 0.9848, 0.3984, 0.3828, 0.4141, 0.4297, 0.4141, 0.3594, 0.4297, 0.3281, 0.3984, 0.3906, 0.3516, 0.4375, 0.3594, 0.3672, 0.3438, 0.3968]"
batch_test_acc-std,probabilistic_weighted-balanced_accuracy_score-num_gurus-5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,probabilistic_weighted-balanced_accuracy_score-num_gurus-5,"[0.9766, 0.9609, 0.9766, 0.9922, 0.9922, 1.0, 0.9844, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9844, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9844, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2812, 0.8047, 0.875, 0.9062, 0.9375, 0.8516, 0.9062, 0.8594, 0.9219, 0.875, 0.8828, 0.9297, 0.9453, 0.9219, 0.9141, 0.9453, 0.9141, 0.9453, 0.9219, 0.9844, 0.9219, 0.9375, 0.9453, 0.9375, 0.9531, 0.9766, 0.9609, 0.9609, 0.9531, 0.9375, 0.9375, 0.9531, 0.9531, 0.9688, 0.9922, 0.9531, 0.9453, 0.9453, 0.9766, 0.9688, 0.9375, 0.9766, 0.9297, 0.9688, 0.9609, 0.9375, 0.9688, 0.9531, 0.9844, 0.9453, 0.9531, 0.9766, 0.9688, 0.9297, 0.9844, 0.9766, 0.9453, 0.9453, 0.9688, 0.9688, 0.9688, 0.9688, 0.9531, 0.9844, 0.9766, 0.9688, 0.9375, 0.9609, 0.9531, 0.9766, 0.9609, 0.9609, 0.9609, 0.9453, 0.9688, 0.9297, 0.9688, 0.9688, 0.9688, 0.9688, 0.9609, 0.9922, 0.9688, 0.9766, 0.9141, 0.9844, 0.9609, 0.9688, 0.9825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2734, 0.7344, 0.9297, 0.8828, 0.8828, 0.9531, 0.6719, 0.8672, 0.8828, 0.9453, 0.9062, 0.9453, 0.9453, 0.9609, 0.9141, 0.9766, 0.9844, 0.9609, 0.9844, 0.9531, 0.9688, 0.9531, 0.9531, 0.9844, 0.9688, 0.9609, 0.9531, 0.9375, 0.9766, 0.9844, 0.9844, 0.9688, 0.9922, 0.9688, 0.9531, 0.9688, 0.9766, 0.9766, 0.9844, 0.9688, 0.9766, 1.0, 0.9453, 0.9766, 0.9766, 0.9844, 0.9922, 0.9922, 0.9766, 0.9766, 1.0, 1.0, 0.9766, 0.9766, 0.9844, 0.9922, 0.9922, 0.9844, 0.9922, 0.9766, 0.9844, 0.9922, 0.9922, 0.9766, 0.9766, 1.0, 0.9922, 0.9922, 0.9766, 0.9844, 0.9922, 0.9531, 0.9922, 0.9844, 1.0, 0.9844, 0.9922, 0.9766, 0.9766, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2266, 0.6641, 0.8438, 0.9453, 0.9453, 0.9453, 0.9609, 0.9688, 0.9844, 0.9766, 0.9922, 0.9922, 0.9922, 0.9844, 1.0, 0.9766, 0.9922, 1.0, 0.9766, 1.0, 0.9922, 1.0, 0.9844, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9766, 1.0, 0.9766, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9844, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9844, 0.0, 0.1016, 0.0, 0.0, 0.0, 0.4375, 0.625, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.2578, 0.6719, 0.8984, 0.9062, 0.9062, 0.8984, 0.9297, 0.9375, 0.8984, 0.8594, 0.9375, 0.7812, 0.9297, 0.9531, 0.9375, 0.9531, 0.9766, 0.9375, 0.9062, 0.9375, 0.9219, 0.9062, 0.9297, 0.9375, 0.9297, 0.9609, 0.9688, 0.9219, 0.9531, 0.9922, 0.9609, 0.9297, 0.9375, 0.9766, 0.9766, 0.9297, 0.9531, 0.9219, 0.9531, 0.9531, 0.9297, 0.9766, 0.9609, 0.9453, 0.9609, 0.9844, 0.9453, 0.9609, 0.9688, 0.9297, 0.9766, 0.9766, 0.9531, 0.9688, 0.9375, 0.9453, 0.9688, 0.9609, 0.9375, 0.9688, 0.9219, 0.9609, 0.9531, 0.9844, 0.9766, 0.9766, 0.9609, 0.9766, 0.9922, 0.9844, 0.9609, 0.9766, 0.9688, 0.9609, 0.9531, 0.9297, 0.9844, 0.9688, 0.9375, 0.9844, 1.0, 0.9688, 0.9609, 0.9583]"
